CO(GT),Date,Time,interval,intervalReverse
1.0,9/29/2004,11:00:00,60.0,60.0
1.0,9/29/2004,12:00:00,60.0,60.0
1.0,9/29/2004,13:00:00,60.0,60.0
1.0,9/29/2004,14:00:00,60.0,60.0
1.0,9/29/2004,15:00:00,60.0,60.0
1.0,9/29/2004,16:00:00,60.0,60.0
1.0,9/29/2004,17:00:00,60.0,60.0
1.0,9/29/2004,18:00:00,60.0,60.0
1.0,9/29/2004,19:00:00,60.0,60.0
1.0,9/29/2004,20:00:00,60.0,60.0
1.0,9/29/2004,21:00:00,60.0,60.0
1.0,9/29/2004,22:00:00,60.0,60.0
1.0,9/29/2004,23:00:00,60.0,60.0
1.0,9/30/2004,0:00:00,60.0,60.0
0.0,9/30/2004,1:00:00,60.0,60.0
0.0,9/30/2004,2:00:00,120.0,60.0
0.0,9/30/2004,3:00:00,180.0,0.0
0.0,9/30/2004,4:00:00,0.0,59.0
0.0,9/30/2004,5:00:00,60.0,58.0
0.0,9/30/2004,6:00:00,120.0,57.0
0.0,9/30/2004,7:00:00,180.0,56.0
0.0,9/30/2004,8:00:00,240.0,55.0
0.0,9/30/2004,9:00:00,300.0,54.0
0.0,9/30/2004,10:00:00,360.0,53.0
0.0,9/30/2004,11:00:00,420.0,52.0
1.0,9/30/2004,12:00:00,480.0,51.0
1.0,9/30/2004,13:00:00,60.0,50.0
1.0,9/30/2004,14:00:00,60.0,49.0
1.0,9/30/2004,15:00:00,60.0,48.0
1.0,9/30/2004,16:00:00,60.0,60.0
1.0,9/30/2004,17:00:00,60.0,60.0
1.0,9/30/2004,18:00:00,60.0,60.0
1.0,9/30/2004,19:00:00,60.0,60.0
1.0,9/30/2004,20:00:00,60.0,60.0
1.0,9/30/2004,21:00:00,60.0,60.0
1.0,9/30/2004,22:00:00,60.0,60.0
1.0,9/30/2004,23:00:00,60.0,0.0
1.0,11/1/2004,0:00:00,0.0,59.0
1.0,11/1/2004,1:00:00,60.0,58.0
1.0,11/1/2004,2:00:00,60.0,57.0
1.0,11/1/2004,3:00:00,60.0,56.0
0.0,11/1/2004,4:00:00,60.0,55.0
1.0,11/1/2004,5:00:00,120.0,54.0
1.0,11/1/2004,6:00:00,60.0,53.0
1.0,11/1/2004,7:00:00,60.0,52.0
1.0,11/1/2004,8:00:00,60.0,51.0
1.0,11/1/2004,9:00:00,60.0,50.0
1.0,11/1/2004,10:00:00,60.0,49.0
1.0,11/1/2004,11:00:00,60.0,48.0
1.0,11/1/2004,12:00:00,60.0,47.0
1.0,11/1/2004,13:00:00,60.0,46.0
1.0,11/1/2004,14:00:00,60.0,45.0
1.0,11/1/2004,15:00:00,60.0,44.0
1.0,11/1/2004,16:00:00,60.0,43.0
1.0,11/1/2004,17:00:00,60.0,42.0
1.0,11/1/2004,18:00:00,60.0,41.0
1.0,11/1/2004,19:00:00,60.0,0.0
1.0,11/1/2004,20:00:00,0.0,60.0
1.0,11/1/2004,21:00:00,60.0,60.0
1.0,11/1/2004,22:00:00,60.0,60.0
1.0,11/1/2004,23:00:00,60.0,60.0
1.0,11/2/2004,0:00:00,60.0,60.0
1.0,11/2/2004,1:00:00,60.0,59.0
1.0,11/2/2004,2:00:00,60.0,60.0
1.0,11/2/2004,3:00:00,60.0,60.0
0.0,11/2/2004,4:00:00,60.0,60.0
1.0,11/2/2004,5:00:00,120.0,60.0
1.0,11/2/2004,6:00:00,60.0,60.0
1.0,11/2/2004,7:00:00,60.0,60.0
1.0,11/2/2004,8:00:00,60.0,60.0
1.0,11/2/2004,9:00:00,60.0,59.0
1.0,11/2/2004,10:00:00,60.0,58.0
1.0,11/2/2004,11:00:00,60.0,57.0
1.0,11/2/2004,12:00:00,60.0,56.0
1.0,11/2/2004,13:00:00,60.0,55.0
1.0,11/2/2004,14:00:00,60.0,54.0
1.0,11/2/2004,15:00:00,60.0,0.0
1.0,11/2/2004,16:00:00,0.0,59.0
1.0,11/2/2004,17:00:00,60.0,58.0
1.0,11/2/2004,18:00:00,60.0,57.0
1.0,11/2/2004,19:00:00,60.0,56.0
1.0,11/2/2004,20:00:00,60.0,55.0
1.0,11/2/2004,21:00:00,60.0,54.0
1.0,11/2/2004,22:00:00,60.0,53.0
1.0,11/2/2004,23:00:00,60.0,52.0
1.0,11/3/2004,0:00:00,60.0,51.0
1.0,11/3/2004,1:00:00,60.0,50.0
1.0,11/3/2004,2:00:00,60.0,49.0
1.0,11/3/2004,3:00:00,60.0,48.0
0.0,11/3/2004,4:00:00,60.0,47.0
1.0,11/3/2004,5:00:00,120.0,46.0
1.0,11/3/2004,6:00:00,60.0,45.0
1.0,11/3/2004,7:00:00,60.0,44.0
1.0,11/3/2004,8:00:00,60.0,43.0
1.0,11/3/2004,9:00:00,60.0,60.0
1.0,11/3/2004,10:00:00,60.0,60.0
1.0,11/3/2004,11:00:00,60.0,0.0
1.0,11/3/2004,12:00:00,0.0,59.0
1.0,11/3/2004,13:00:00,60.0,58.0
1.0,11/3/2004,14:00:00,60.0,57.0
1.0,11/3/2004,15:00:00,60.0,56.0
1.0,11/3/2004,16:00:00,60.0,55.0
1.0,11/3/2004,17:00:00,60.0,54.0
1.0,11/3/2004,18:00:00,60.0,53.0
1.0,11/3/2004,19:00:00,60.0,52.0
1.0,11/3/2004,20:00:00,60.0,51.0
1.0,11/3/2004,21:00:00,60.0,50.0
1.0,11/3/2004,22:00:00,60.0,49.0
1.0,11/3/2004,23:00:00,60.0,48.0
1.0,11/4/2004,0:00:00,60.0,47.0
1.0,11/4/2004,1:00:00,60.0,46.0
1.0,11/4/2004,2:00:00,60.0,45.0
1.0,11/4/2004,3:00:00,60.0,44.0
1.0,11/4/2004,4:00:00,60.0,43.0
1.0,11/4/2004,5:00:00,60.0,42.0
1.0,11/4/2004,6:00:00,60.0,41.0
1.0,11/4/2004,7:00:00,60.0,0.0
1.0,11/4/2004,8:00:00,0.0,59.0
1.0,11/4/2004,9:00:00,60.0,58.0
0.0,11/4/2004,10:00:00,60.0,57.0
0.0,11/4/2004,11:00:00,120.0,56.0
0.0,11/4/2004,12:00:00,180.0,55.0
0.0,11/4/2004,13:00:00,240.0,54.0
0.0,11/4/2004,14:00:00,300.0,53.0
0.0,11/4/2004,15:00:00,360.0,52.0
0.0,11/4/2004,16:00:00,420.0,51.0
0.0,11/4/2004,17:00:00,480.0,50.0
1.0,11/4/2004,18:00:00,540.0,49.0
1.0,11/4/2004,19:00:00,60.0,48.0
1.0,11/4/2004,20:00:00,60.0,47.0
1.0,11/4/2004,21:00:00,60.0,46.0
1.0,11/4/2004,22:00:00,60.0,45.0
1.0,11/4/2004,23:00:00,60.0,44.0
1.0,11/5/2004,0:00:00,60.0,43.0
1.0,11/5/2004,1:00:00,60.0,42.0
1.0,11/5/2004,2:00:00,60.0,41.0
1.0,11/5/2004,3:00:00,60.0,0.0
1.0,11/5/2004,4:00:00,0.0,60.0
1.0,11/5/2004,5:00:00,60.0,60.0
1.0,11/5/2004,6:00:00,60.0,60.0
1.0,11/5/2004,7:00:00,60.0,60.0
1.0,11/5/2004,8:00:00,60.0,60.0
1.0,11/5/2004,9:00:00,60.0,60.0
1.0,11/5/2004,10:00:00,60.0,60.0
1.0,11/5/2004,11:00:00,60.0,60.0
1.0,11/5/2004,12:00:00,60.0,60.0
1.0,11/5/2004,13:00:00,60.0,60.0
1.0,11/5/2004,14:00:00,60.0,60.0
1.0,11/5/2004,15:00:00,60.0,60.0
1.0,11/5/2004,16:00:00,60.0,60.0
1.0,11/5/2004,17:00:00,60.0,60.0
1.0,11/5/2004,18:00:00,60.0,60.0
1.0,11/5/2004,19:00:00,60.0,60.0
1.0,11/5/2004,20:00:00,60.0,60.0
1.0,11/5/2004,21:00:00,60.0,60.0
1.0,11/5/2004,22:00:00,60.0,60.0
1.0,11/5/2004,23:00:00,60.0,0.0
1.0,11/6/2004,0:00:00,0.0,60.0
1.0,11/6/2004,1:00:00,60.0,60.0
1.0,11/6/2004,2:00:00,60.0,60.0
1.0,11/6/2004,3:00:00,60.0,60.0
1.0,11/6/2004,4:00:00,60.0,60.0
1.0,11/6/2004,5:00:00,60.0,60.0
1.0,11/6/2004,6:00:00,60.0,60.0
1.0,11/6/2004,7:00:00,60.0,60.0
1.0,11/6/2004,8:00:00,60.0,60.0
1.0,11/6/2004,9:00:00,60.0,60.0
1.0,11/6/2004,10:00:00,60.0,60.0
1.0,11/6/2004,11:00:00,60.0,60.0
1.0,11/6/2004,12:00:00,60.0,60.0
1.0,11/6/2004,13:00:00,60.0,60.0
1.0,11/6/2004,14:00:00,60.0,60.0
1.0,11/6/2004,15:00:00,60.0,60.0
1.0,11/6/2004,16:00:00,60.0,60.0
1.0,11/6/2004,17:00:00,60.0,60.0
1.0,11/6/2004,18:00:00,60.0,60.0
1.0,11/6/2004,19:00:00,60.0,0.0
1.0,11/6/2004,20:00:00,0.0,59.0
1.0,11/6/2004,21:00:00,60.0,58.0
1.0,11/6/2004,22:00:00,60.0,57.0
1.0,11/6/2004,23:00:00,60.0,56.0
1.0,11/7/2004,0:00:00,60.0,60.0
1.0,11/7/2004,1:00:00,60.0,60.0
1.0,11/7/2004,2:00:00,60.0,60.0
1.0,11/7/2004,3:00:00,60.0,60.0
0.0,11/7/2004,4:00:00,60.0,60.0
1.0,11/7/2004,5:00:00,120.0,60.0
1.0,11/7/2004,6:00:00,60.0,60.0
1.0,11/7/2004,7:00:00,60.0,60.0
1.0,11/7/2004,8:00:00,60.0,60.0
1.0,11/7/2004,9:00:00,60.0,60.0
1.0,11/7/2004,10:00:00,60.0,60.0
1.0,11/7/2004,11:00:00,60.0,60.0
1.0,11/7/2004,12:00:00,60.0,60.0
1.0,11/7/2004,13:00:00,60.0,60.0
1.0,11/7/2004,14:00:00,60.0,60.0
1.0,11/7/2004,15:00:00,60.0,0.0
1.0,11/7/2004,16:00:00,0.0,60.0
1.0,11/7/2004,17:00:00,60.0,60.0
1.0,11/7/2004,18:00:00,60.0,60.0
1.0,11/7/2004,19:00:00,60.0,60.0
1.0,11/7/2004,20:00:00,60.0,60.0
1.0,11/7/2004,21:00:00,60.0,59.0
1.0,11/7/2004,22:00:00,60.0,58.0
1.0,11/7/2004,23:00:00,60.0,57.0
1.0,11/8/2004,0:00:00,60.0,56.0
1.0,11/8/2004,1:00:00,60.0,55.0
1.0,11/8/2004,2:00:00,60.0,54.0
1.0,11/8/2004,3:00:00,60.0,53.0
1.0,11/8/2004,4:00:00,60.0,52.0
1.0,11/8/2004,5:00:00,60.0,51.0
1.0,11/8/2004,6:00:00,60.0,50.0
1.0,11/8/2004,7:00:00,60.0,49.0
1.0,11/8/2004,8:00:00,60.0,48.0
1.0,11/8/2004,9:00:00,60.0,47.0
1.0,11/8/2004,10:00:00,60.0,46.0
1.0,11/8/2004,11:00:00,60.0,0.0
1.0,11/8/2004,12:00:00,0.0,60.0
1.0,11/8/2004,13:00:00,60.0,60.0
1.0,11/8/2004,14:00:00,60.0,60.0
1.0,11/8/2004,15:00:00,60.0,60.0
1.0,11/8/2004,16:00:00,60.0,60.0
1.0,11/8/2004,17:00:00,60.0,60.0
1.0,11/8/2004,18:00:00,60.0,60.0
1.0,11/8/2004,19:00:00,60.0,60.0
0.0,11/8/2004,20:00:00,60.0,60.0
0.0,11/8/2004,21:00:00,120.0,60.0
0.0,11/8/2004,22:00:00,180.0,60.0
0.0,11/8/2004,23:00:00,240.0,60.0
0.0,11/9/2004,0:00:00,300.0,60.0
0.0,11/9/2004,1:00:00,360.0,60.0
0.0,11/9/2004,2:00:00,420.0,60.0
0.0,11/9/2004,3:00:00,480.0,60.0
0.0,11/9/2004,4:00:00,540.0,60.0
0.0,11/9/2004,5:00:00,600.0,60.0
0.0,11/9/2004,6:00:00,660.0,60.0
0.0,11/9/2004,7:00:00,720.0,0.0
0.0,11/9/2004,8:00:00,0.0,60.0
0.0,11/9/2004,9:00:00,60.0,60.0
0.0,11/9/2004,10:00:00,120.0,60.0
0.0,11/9/2004,11:00:00,180.0,59.0
0.0,11/9/2004,12:00:00,240.0,60.0
0.0,11/9/2004,13:00:00,300.0,60.0
0.0,11/9/2004,14:00:00,360.0,60.0
1.0,11/9/2004,15:00:00,420.0,60.0
1.0,11/9/2004,16:00:00,60.0,60.0
1.0,11/9/2004,17:00:00,60.0,60.0
1.0,11/9/2004,18:00:00,60.0,60.0
1.0,11/9/2004,19:00:00,60.0,60.0
1.0,11/9/2004,20:00:00,60.0,60.0
1.0,11/9/2004,21:00:00,60.0,60.0
1.0,11/9/2004,22:00:00,60.0,60.0
1.0,11/9/2004,23:00:00,60.0,60.0
1.0,11/10/2004,0:00:00,60.0,60.0
1.0,11/10/2004,1:00:00,60.0,60.0
1.0,11/10/2004,2:00:00,60.0,60.0
1.0,11/10/2004,3:00:00,60.0,0.0
1.0,11/10/2004,4:00:00,0.0,60.0
1.0,11/10/2004,5:00:00,60.0,60.0
1.0,11/10/2004,6:00:00,60.0,60.0
1.0,11/10/2004,7:00:00,60.0,60.0
1.0,11/10/2004,8:00:00,60.0,60.0
1.0,11/10/2004,9:00:00,60.0,60.0
1.0,11/10/2004,10:00:00,60.0,60.0
1.0,11/10/2004,11:00:00,60.0,60.0
1.0,11/10/2004,12:00:00,60.0,60.0
1.0,11/10/2004,13:00:00,60.0,60.0
1.0,11/10/2004,14:00:00,60.0,60.0
1.0,11/10/2004,15:00:00,60.0,60.0
1.0,11/10/2004,16:00:00,60.0,60.0
1.0,11/10/2004,17:00:00,60.0,60.0
1.0,11/10/2004,18:00:00,60.0,60.0
1.0,11/10/2004,19:00:00,60.0,60.0
1.0,11/10/2004,20:00:00,60.0,60.0
1.0,11/10/2004,21:00:00,60.0,60.0
1.0,11/10/2004,22:00:00,60.0,60.0
1.0,11/10/2004,23:00:00,60.0,0.0
1.0,11/11/2004,0:00:00,0.0,60.0
1.0,11/11/2004,1:00:00,60.0,60.0
1.0,11/11/2004,2:00:00,60.0,60.0
1.0,11/11/2004,3:00:00,60.0,60.0
1.0,11/11/2004,4:00:00,60.0,60.0
1.0,11/11/2004,5:00:00,60.0,60.0
1.0,11/11/2004,6:00:00,60.0,60.0
1.0,11/11/2004,7:00:00,60.0,60.0
1.0,11/11/2004,8:00:00,60.0,60.0
1.0,11/11/2004,9:00:00,60.0,60.0
1.0,11/11/2004,10:00:00,60.0,60.0
1.0,11/11/2004,11:00:00,60.0,60.0
1.0,11/11/2004,12:00:00,60.0,60.0
1.0,11/11/2004,13:00:00,60.0,60.0
1.0,11/11/2004,14:00:00,60.0,60.0
1.0,11/11/2004,15:00:00,60.0,60.0
1.0,11/11/2004,16:00:00,60.0,60.0
1.0,11/11/2004,17:00:00,60.0,60.0
1.0,11/11/2004,18:00:00,60.0,60.0
1.0,11/11/2004,19:00:00,60.0,0.0
1.0,11/11/2004,20:00:00,0.0,59.0
1.0,11/11/2004,21:00:00,60.0,58.0
1.0,11/11/2004,22:00:00,60.0,57.0
1.0,11/11/2004,23:00:00,60.0,56.0
1.0,11/12/2004,0:00:00,60.0,60.0
1.0,11/12/2004,1:00:00,60.0,60.0
1.0,11/12/2004,2:00:00,60.0,60.0
1.0,11/12/2004,3:00:00,60.0,60.0
0.0,11/12/2004,4:00:00,60.0,60.0
1.0,11/12/2004,5:00:00,120.0,60.0
1.0,11/12/2004,6:00:00,60.0,60.0
1.0,11/12/2004,7:00:00,60.0,60.0
1.0,11/12/2004,8:00:00,60.0,60.0
1.0,11/12/2004,9:00:00,60.0,60.0
1.0,11/12/2004,10:00:00,60.0,60.0
1.0,11/12/2004,11:00:00,60.0,60.0
1.0,11/12/2004,12:00:00,60.0,60.0
1.0,11/12/2004,13:00:00,60.0,60.0
1.0,11/12/2004,14:00:00,60.0,60.0
1.0,11/12/2004,15:00:00,60.0,0.0
1.0,11/12/2004,16:00:00,0.0,59.0
1.0,11/12/2004,17:00:00,60.0,58.0
1.0,11/12/2004,18:00:00,60.0,57.0
1.0,11/12/2004,19:00:00,60.0,56.0
1.0,11/12/2004,20:00:00,60.0,55.0
1.0,11/12/2004,21:00:00,60.0,54.0
1.0,11/12/2004,22:00:00,60.0,53.0
1.0,11/12/2004,23:00:00,60.0,52.0
1.0,11/13/2004,0:00:00,60.0,51.0
1.0,11/13/2004,1:00:00,60.0,50.0
1.0,11/13/2004,2:00:00,60.0,49.0
1.0,11/13/2004,3:00:00,60.0,48.0
1.0,11/13/2004,4:00:00,60.0,47.0
1.0,11/13/2004,5:00:00,60.0,46.0
1.0,11/13/2004,6:00:00,60.0,45.0
1.0,11/13/2004,7:00:00,60.0,44.0
1.0,11/13/2004,8:00:00,60.0,43.0
1.0,11/13/2004,9:00:00,60.0,42.0
1.0,11/13/2004,10:00:00,60.0,41.0
1.0,11/13/2004,11:00:00,60.0,0.0
1.0,11/13/2004,12:00:00,0.0,60.0
1.0,11/13/2004,13:00:00,60.0,60.0
1.0,11/13/2004,14:00:00,60.0,60.0
1.0,11/13/2004,15:00:00,60.0,60.0
1.0,11/13/2004,16:00:00,60.0,60.0
1.0,11/13/2004,17:00:00,60.0,60.0
1.0,11/13/2004,18:00:00,60.0,60.0
1.0,11/13/2004,19:00:00,60.0,60.0
1.0,11/13/2004,20:00:00,60.0,60.0
1.0,11/13/2004,21:00:00,60.0,60.0
1.0,11/13/2004,22:00:00,60.0,60.0
1.0,11/13/2004,23:00:00,60.0,60.0
1.0,11/14/2004,0:00:00,60.0,60.0
1.0,11/14/2004,1:00:00,60.0,59.0
1.0,11/14/2004,2:00:00,60.0,58.0
1.0,11/14/2004,3:00:00,60.0,57.0
1.0,11/14/2004,4:00:00,60.0,56.0
1.0,11/14/2004,5:00:00,60.0,55.0
1.0,11/14/2004,6:00:00,60.0,54.0
1.0,11/14/2004,7:00:00,60.0,0.0
1.0,11/14/2004,8:00:00,0.0,60.0
1.0,11/14/2004,9:00:00,60.0,60.0
1.0,11/14/2004,10:00:00,60.0,60.0
1.0,11/14/2004,11:00:00,60.0,60.0
1.0,11/14/2004,12:00:00,60.0,60.0
1.0,11/14/2004,13:00:00,60.0,60.0
1.0,11/14/2004,14:00:00,60.0,60.0
1.0,11/14/2004,15:00:00,60.0,60.0
1.0,11/14/2004,16:00:00,60.0,60.0
1.0,11/14/2004,17:00:00,60.0,60.0
1.0,11/14/2004,18:00:00,60.0,60.0
1.0,11/14/2004,19:00:00,60.0,60.0
1.0,11/14/2004,20:00:00,60.0,60.0
1.0,11/14/2004,21:00:00,60.0,60.0
1.0,11/14/2004,22:00:00,60.0,60.0
1.0,11/14/2004,23:00:00,60.0,60.0
1.0,11/15/2004,0:00:00,60.0,60.0
1.0,11/15/2004,1:00:00,60.0,60.0
1.0,11/15/2004,2:00:00,60.0,60.0
1.0,11/15/2004,3:00:00,60.0,0.0
0.0,11/15/2004,4:00:00,0.0,59.0
1.0,11/15/2004,5:00:00,60.0,58.0
1.0,11/15/2004,6:00:00,60.0,57.0
1.0,11/15/2004,7:00:00,60.0,56.0
1.0,11/15/2004,8:00:00,60.0,55.0
1.0,11/15/2004,9:00:00,60.0,54.0
1.0,11/15/2004,10:00:00,60.0,53.0
1.0,11/15/2004,11:00:00,60.0,52.0
1.0,11/15/2004,12:00:00,60.0,51.0
1.0,11/15/2004,13:00:00,60.0,50.0
1.0,11/15/2004,14:00:00,60.0,49.0
1.0,11/15/2004,15:00:00,60.0,48.0
1.0,11/15/2004,16:00:00,60.0,47.0
1.0,11/15/2004,17:00:00,60.0,60.0
1.0,11/15/2004,18:00:00,60.0,60.0
1.0,11/15/2004,19:00:00,60.0,60.0
1.0,11/15/2004,20:00:00,60.0,60.0
1.0,11/15/2004,21:00:00,60.0,60.0
1.0,11/15/2004,22:00:00,60.0,60.0
1.0,11/15/2004,23:00:00,60.0,0.0
1.0,11/16/2004,0:00:00,0.0,59.0
1.0,11/16/2004,1:00:00,60.0,58.0
1.0,11/16/2004,2:00:00,60.0,57.0
1.0,11/16/2004,3:00:00,60.0,56.0
1.0,11/16/2004,4:00:00,60.0,55.0
1.0,11/16/2004,5:00:00,60.0,54.0
1.0,11/16/2004,6:00:00,60.0,53.0
1.0,11/16/2004,7:00:00,60.0,52.0
1.0,11/16/2004,8:00:00,60.0,51.0
1.0,11/16/2004,9:00:00,60.0,50.0
1.0,11/16/2004,10:00:00,60.0,49.0
1.0,11/16/2004,11:00:00,60.0,48.0
1.0,11/16/2004,12:00:00,60.0,47.0
1.0,11/16/2004,13:00:00,60.0,46.0
1.0,11/16/2004,14:00:00,60.0,45.0
1.0,11/16/2004,15:00:00,60.0,44.0
1.0,11/16/2004,16:00:00,60.0,43.0
1.0,11/16/2004,17:00:00,60.0,42.0
1.0,11/16/2004,18:00:00,60.0,41.0
1.0,11/16/2004,19:00:00,60.0,0.0
1.0,11/16/2004,20:00:00,0.0,59.0
1.0,11/16/2004,21:00:00,60.0,58.0
1.0,11/16/2004,22:00:00,60.0,57.0
1.0,11/16/2004,23:00:00,60.0,56.0
1.0,11/17/2004,0:00:00,60.0,55.0
1.0,11/17/2004,1:00:00,60.0,54.0
1.0,11/17/2004,2:00:00,60.0,53.0
1.0,11/17/2004,3:00:00,60.0,52.0
1.0,11/17/2004,4:00:00,60.0,51.0
1.0,11/17/2004,5:00:00,60.0,50.0
1.0,11/17/2004,6:00:00,60.0,49.0
1.0,11/17/2004,7:00:00,60.0,48.0
1.0,11/17/2004,8:00:00,60.0,47.0
1.0,11/17/2004,9:00:00,60.0,46.0
1.0,11/17/2004,10:00:00,60.0,45.0
0.0,11/17/2004,11:00:00,60.0,44.0
1.0,11/17/2004,12:00:00,120.0,43.0
1.0,11/17/2004,13:00:00,60.0,42.0
1.0,11/17/2004,14:00:00,60.0,41.0
1.0,11/17/2004,15:00:00,60.0,0.0
1.0,11/17/2004,16:00:00,0.0,60.0
1.0,11/17/2004,17:00:00,60.0,59.0
1.0,11/17/2004,18:00:00,60.0,58.0
1.0,11/17/2004,19:00:00,60.0,57.0
1.0,11/17/2004,20:00:00,60.0,56.0
1.0,11/17/2004,21:00:00,60.0,55.0
1.0,11/17/2004,22:00:00,60.0,54.0
1.0,11/17/2004,23:00:00,60.0,53.0
1.0,11/18/2004,0:00:00,60.0,52.0
1.0,11/18/2004,1:00:00,60.0,51.0
1.0,11/18/2004,2:00:00,60.0,50.0
1.0,11/18/2004,3:00:00,60.0,49.0
1.0,11/18/2004,4:00:00,60.0,48.0
1.0,11/18/2004,5:00:00,60.0,47.0
1.0,11/18/2004,6:00:00,60.0,46.0
1.0,11/18/2004,7:00:00,60.0,45.0
1.0,11/18/2004,8:00:00,60.0,44.0
1.0,11/18/2004,9:00:00,60.0,43.0
1.0,11/18/2004,10:00:00,60.0,42.0
1.0,11/18/2004,11:00:00,60.0,0.0
1.0,11/18/2004,12:00:00,0.0,60.0
1.0,11/18/2004,13:00:00,60.0,60.0
1.0,11/18/2004,14:00:00,60.0,60.0
1.0,11/18/2004,15:00:00,60.0,60.0
1.0,11/18/2004,16:00:00,60.0,60.0
1.0,11/18/2004,17:00:00,60.0,60.0
1.0,11/18/2004,18:00:00,60.0,60.0
1.0,11/18/2004,19:00:00,60.0,60.0
1.0,11/18/2004,20:00:00,60.0,60.0
1.0,11/18/2004,21:00:00,60.0,60.0
1.0,11/18/2004,22:00:00,60.0,60.0
1.0,11/18/2004,23:00:00,60.0,60.0
1.0,11/19/2004,0:00:00,60.0,60.0
1.0,11/19/2004,1:00:00,60.0,60.0
1.0,11/19/2004,2:00:00,60.0,60.0
1.0,11/19/2004,3:00:00,60.0,60.0
1.0,11/19/2004,4:00:00,60.0,60.0
1.0,11/19/2004,5:00:00,60.0,60.0
1.0,11/19/2004,6:00:00,60.0,60.0
1.0,11/19/2004,7:00:00,60.0,0.0
1.0,11/19/2004,8:00:00,0.0,60.0
1.0,11/19/2004,9:00:00,60.0,60.0
1.0,11/19/2004,10:00:00,60.0,60.0
1.0,11/19/2004,11:00:00,60.0,60.0
1.0,11/19/2004,12:00:00,60.0,60.0
1.0,11/19/2004,13:00:00,60.0,60.0
1.0,11/19/2004,14:00:00,60.0,60.0
1.0,11/19/2004,15:00:00,60.0,60.0
1.0,11/19/2004,16:00:00,60.0,60.0
1.0,11/19/2004,17:00:00,60.0,60.0
1.0,11/19/2004,18:00:00,60.0,60.0
1.0,11/19/2004,19:00:00,60.0,60.0
1.0,11/19/2004,20:00:00,60.0,60.0
1.0,11/19/2004,21:00:00,60.0,60.0
1.0,11/19/2004,22:00:00,60.0,60.0
1.0,11/19/2004,23:00:00,60.0,60.0
1.0,11/20/2004,0:00:00,60.0,60.0
1.0,11/20/2004,1:00:00,60.0,60.0
1.0,11/20/2004,2:00:00,60.0,60.0
1.0,11/20/2004,3:00:00,60.0,0.0
0.0,11/20/2004,4:00:00,0.0,60.0
1.0,11/20/2004,5:00:00,60.0,60.0
1.0,11/20/2004,6:00:00,60.0,60.0
1.0,11/20/2004,7:00:00,60.0,59.0
1.0,11/20/2004,8:00:00,60.0,60.0
1.0,11/20/2004,9:00:00,60.0,60.0
1.0,11/20/2004,10:00:00,60.0,60.0
1.0,11/20/2004,11:00:00,60.0,60.0
1.0,11/20/2004,12:00:00,60.0,60.0
1.0,11/20/2004,13:00:00,60.0,60.0
1.0,11/20/2004,14:00:00,60.0,60.0
1.0,11/20/2004,15:00:00,60.0,60.0
1.0,11/20/2004,16:00:00,60.0,60.0
1.0,11/20/2004,17:00:00,60.0,60.0
1.0,11/20/2004,18:00:00,60.0,60.0
1.0,11/20/2004,19:00:00,60.0,60.0
1.0,11/20/2004,20:00:00,60.0,60.0
1.0,11/20/2004,21:00:00,60.0,60.0
1.0,11/20/2004,22:00:00,60.0,60.0
1.0,11/20/2004,23:00:00,60.0,0.0
1.0,11/21/2004,0:00:00,0.0,60.0
1.0,11/21/2004,1:00:00,60.0,60.0
1.0,11/21/2004,2:00:00,60.0,60.0
1.0,11/21/2004,3:00:00,60.0,60.0
1.0,11/21/2004,4:00:00,60.0,60.0
1.0,11/21/2004,5:00:00,60.0,60.0
1.0,11/21/2004,6:00:00,60.0,60.0
0.0,11/21/2004,7:00:00,60.0,60.0
1.0,11/21/2004,8:00:00,120.0,60.0
1.0,11/21/2004,9:00:00,60.0,60.0
1.0,11/21/2004,10:00:00,60.0,60.0
1.0,11/21/2004,11:00:00,60.0,60.0
1.0,11/21/2004,12:00:00,60.0,60.0
1.0,11/21/2004,13:00:00,60.0,60.0
1.0,11/21/2004,14:00:00,60.0,60.0
1.0,11/21/2004,15:00:00,60.0,60.0
1.0,11/21/2004,16:00:00,60.0,60.0
1.0,11/21/2004,17:00:00,60.0,60.0
1.0,11/21/2004,18:00:00,60.0,60.0
1.0,11/21/2004,19:00:00,60.0,0.0
1.0,11/21/2004,20:00:00,0.0,60.0
1.0,11/21/2004,21:00:00,60.0,60.0
1.0,11/21/2004,22:00:00,60.0,60.0
1.0,11/21/2004,23:00:00,60.0,60.0
1.0,11/22/2004,0:00:00,60.0,60.0
1.0,11/22/2004,1:00:00,60.0,60.0
1.0,11/22/2004,2:00:00,60.0,60.0
1.0,11/22/2004,3:00:00,60.0,60.0
0.0,11/22/2004,4:00:00,60.0,60.0
0.0,11/22/2004,5:00:00,120.0,60.0
1.0,11/22/2004,6:00:00,180.0,60.0
1.0,11/22/2004,7:00:00,60.0,60.0
1.0,11/22/2004,8:00:00,60.0,60.0
1.0,11/22/2004,9:00:00,60.0,60.0
1.0,11/22/2004,10:00:00,60.0,60.0
1.0,11/22/2004,11:00:00,60.0,60.0
1.0,11/22/2004,12:00:00,60.0,60.0
1.0,11/22/2004,13:00:00,60.0,60.0
1.0,11/22/2004,14:00:00,60.0,60.0
1.0,11/22/2004,15:00:00,60.0,0.0
1.0,11/22/2004,16:00:00,0.0,60.0
1.0,11/22/2004,17:00:00,60.0,60.0
