CO(GT),Date,Time,interval,intervalReverse
0.0,10/16/2004,15:00:00,900.0,44.0
0.0,10/16/2004,16:00:00,960.0,60.0
0.0,10/16/2004,17:00:00,1020.0,60.0
0.0,10/16/2004,18:00:00,1080.0,59.0
0.0,10/16/2004,19:00:00,1140.0,0.0
0.0,10/16/2004,20:00:00,0.0,60.0
0.0,10/16/2004,21:00:00,60.0,60.0
0.0,10/16/2004,22:00:00,120.0,60.0
0.0,10/16/2004,23:00:00,180.0,60.0
0.0,10/17/2004,0:00:00,240.0,60.0
0.0,10/17/2004,1:00:00,300.0,60.0
0.0,10/17/2004,2:00:00,360.0,60.0
0.0,10/17/2004,3:00:00,420.0,60.0
0.0,10/17/2004,4:00:00,480.0,60.0
0.0,10/17/2004,5:00:00,540.0,60.0
0.0,10/17/2004,6:00:00,600.0,60.0
0.0,10/17/2004,7:00:00,660.0,60.0
0.0,10/17/2004,8:00:00,720.0,59.0
0.0,10/17/2004,9:00:00,780.0,58.0
0.0,10/17/2004,10:00:00,840.0,57.0
0.0,10/17/2004,11:00:00,900.0,56.0
0.0,10/17/2004,12:00:00,960.0,55.0
0.0,10/17/2004,13:00:00,1020.0,54.0
0.0,10/17/2004,14:00:00,1080.0,53.0
0.0,10/17/2004,15:00:00,1140.0,0.0
0.0,10/17/2004,16:00:00,0.0,60.0
0.0,10/17/2004,17:00:00,60.0,60.0
0.0,10/17/2004,18:00:00,120.0,60.0
0.0,10/17/2004,19:00:00,180.0,60.0
0.0,10/17/2004,20:00:00,240.0,60.0
0.0,10/17/2004,21:00:00,300.0,60.0
0.0,10/17/2004,22:00:00,360.0,60.0
0.0,10/17/2004,23:00:00,420.0,60.0
0.0,10/18/2004,0:00:00,480.0,60.0
0.0,10/18/2004,1:00:00,540.0,60.0
0.0,10/18/2004,2:00:00,600.0,60.0
0.0,10/18/2004,3:00:00,660.0,60.0
0.0,10/18/2004,4:00:00,720.0,60.0
0.0,10/18/2004,5:00:00,780.0,60.0
0.0,10/18/2004,6:00:00,840.0,60.0
0.0,10/18/2004,7:00:00,900.0,60.0
0.0,10/18/2004,8:00:00,960.0,60.0
0.0,10/18/2004,9:00:00,1020.0,60.0
0.0,10/18/2004,10:00:00,1080.0,60.0
0.0,10/18/2004,11:00:00,1140.0,0.0
0.0,10/18/2004,12:00:00,0.0,60.0
0.0,10/18/2004,13:00:00,60.0,60.0
0.0,10/18/2004,14:00:00,120.0,60.0
0.0,10/18/2004,15:00:00,180.0,60.0
0.0,10/18/2004,16:00:00,240.0,60.0
0.0,10/18/2004,17:00:00,300.0,60.0
0.0,10/18/2004,18:00:00,360.0,60.0
0.0,10/18/2004,19:00:00,420.0,60.0
0.0,10/18/2004,20:00:00,480.0,60.0
0.0,10/18/2004,21:00:00,540.0,60.0
0.0,10/18/2004,22:00:00,600.0,60.0
0.0,10/18/2004,23:00:00,660.0,60.0
0.0,10/19/2004,0:00:00,720.0,60.0
0.0,10/19/2004,1:00:00,780.0,60.0
0.0,10/19/2004,2:00:00,840.0,60.0
0.0,10/19/2004,3:00:00,900.0,60.0
0.0,10/19/2004,4:00:00,960.0,60.0
0.0,10/19/2004,5:00:00,1020.0,60.0
0.0,10/19/2004,6:00:00,1080.0,60.0
0.0,10/19/2004,7:00:00,1140.0,0.0
0.0,10/19/2004,8:00:00,0.0,60.0
0.0,10/19/2004,9:00:00,60.0,60.0
0.0,10/19/2004,10:00:00,120.0,60.0
0.0,10/19/2004,11:00:00,180.0,60.0
0.0,10/19/2004,12:00:00,240.0,60.0
0.0,10/19/2004,13:00:00,300.0,60.0
0.0,10/19/2004,14:00:00,360.0,60.0
0.0,10/19/2004,15:00:00,420.0,60.0
0.0,10/19/2004,16:00:00,480.0,60.0
0.0,10/19/2004,17:00:00,540.0,60.0
0.0,10/19/2004,18:00:00,600.0,60.0
0.0,10/19/2004,19:00:00,660.0,60.0
0.0,10/19/2004,20:00:00,720.0,60.0
0.0,10/19/2004,21:00:00,780.0,60.0
0.0,10/19/2004,22:00:00,840.0,60.0
0.0,10/19/2004,23:00:00,900.0,60.0
0.0,10/20/2004,0:00:00,960.0,60.0
0.0,10/20/2004,1:00:00,1020.0,60.0
0.0,10/20/2004,2:00:00,1080.0,60.0
0.0,10/20/2004,3:00:00,1140.0,0.0
0.0,10/20/2004,4:00:00,0.0,60.0
0.0,10/20/2004,5:00:00,60.0,60.0
0.0,10/20/2004,6:00:00,120.0,60.0
0.0,10/20/2004,7:00:00,180.0,60.0
0.0,10/20/2004,8:00:00,240.0,60.0
0.0,10/20/2004,9:00:00,300.0,60.0
0.0,10/20/2004,10:00:00,360.0,60.0
0.0,10/20/2004,11:00:00,420.0,60.0
0.0,10/20/2004,12:00:00,480.0,60.0
0.0,10/20/2004,13:00:00,540.0,60.0
0.0,10/20/2004,14:00:00,600.0,60.0
0.0,10/20/2004,15:00:00,660.0,60.0
1.0,10/20/2004,16:00:00,720.0,60.0
1.0,10/20/2004,17:00:00,60.0,60.0
1.0,10/20/2004,18:00:00,60.0,60.0
1.0,10/20/2004,19:00:00,60.0,60.0
1.0,10/20/2004,20:00:00,60.0,60.0
1.0,10/20/2004,21:00:00,60.0,60.0
1.0,10/20/2004,22:00:00,60.0,60.0
1.0,10/20/2004,23:00:00,60.0,0.0
1.0,10/21/2004,0:00:00,0.0,60.0
1.0,10/21/2004,1:00:00,60.0,60.0
1.0,10/21/2004,2:00:00,60.0,60.0
1.0,10/21/2004,3:00:00,60.0,60.0
0.0,10/21/2004,4:00:00,60.0,60.0
1.0,10/21/2004,5:00:00,120.0,60.0
1.0,10/21/2004,6:00:00,60.0,60.0
1.0,10/21/2004,7:00:00,60.0,60.0
1.0,10/21/2004,8:00:00,60.0,60.0
1.0,10/21/2004,9:00:00,60.0,60.0
1.0,10/21/2004,10:00:00,60.0,60.0
1.0,10/21/2004,11:00:00,60.0,60.0
1.0,10/21/2004,12:00:00,60.0,60.0
1.0,10/21/2004,13:00:00,60.0,60.0
1.0,10/21/2004,14:00:00,60.0,60.0
1.0,10/21/2004,15:00:00,60.0,60.0
1.0,10/21/2004,16:00:00,60.0,60.0
1.0,10/21/2004,17:00:00,60.0,60.0
1.0,10/21/2004,18:00:00,60.0,60.0
1.0,10/21/2004,19:00:00,60.0,0.0
1.0,10/21/2004,20:00:00,0.0,59.0
1.0,10/21/2004,21:00:00,60.0,58.0
1.0,10/21/2004,22:00:00,60.0,57.0
1.0,10/21/2004,23:00:00,60.0,56.0
1.0,10/22/2004,0:00:00,60.0,55.0
1.0,10/22/2004,1:00:00,60.0,54.0
1.0,10/22/2004,2:00:00,60.0,53.0
1.0,10/22/2004,3:00:00,60.0,52.0
0.0,10/22/2004,4:00:00,60.0,51.0
1.0,10/22/2004,5:00:00,120.0,50.0
1.0,10/22/2004,6:00:00,60.0,49.0
1.0,10/22/2004,7:00:00,60.0,48.0
1.0,10/22/2004,8:00:00,60.0,47.0
1.0,10/22/2004,9:00:00,60.0,46.0
1.0,10/22/2004,10:00:00,60.0,45.0
1.0,10/22/2004,11:00:00,60.0,44.0
1.0,10/22/2004,12:00:00,60.0,43.0
1.0,10/22/2004,13:00:00,60.0,42.0
1.0,10/22/2004,14:00:00,60.0,41.0
1.0,10/22/2004,15:00:00,60.0,0.0
1.0,10/22/2004,16:00:00,0.0,59.0
1.0,10/22/2004,17:00:00,60.0,58.0
1.0,10/22/2004,18:00:00,60.0,57.0
1.0,10/22/2004,19:00:00,60.0,56.0
1.0,10/22/2004,20:00:00,60.0,55.0
1.0,10/22/2004,21:00:00,60.0,54.0
1.0,10/22/2004,22:00:00,60.0,53.0
1.0,10/22/2004,23:00:00,60.0,52.0
1.0,10/23/2004,0:00:00,60.0,51.0
1.0,10/23/2004,1:00:00,60.0,50.0
1.0,10/23/2004,2:00:00,60.0,49.0
1.0,10/23/2004,3:00:00,60.0,48.0
0.0,10/23/2004,4:00:00,60.0,47.0
1.0,10/23/2004,5:00:00,120.0,46.0
1.0,10/23/2004,6:00:00,60.0,45.0
1.0,10/23/2004,7:00:00,60.0,44.0
1.0,10/23/2004,8:00:00,60.0,43.0
1.0,10/23/2004,9:00:00,60.0,42.0
1.0,10/23/2004,10:00:00,60.0,41.0
1.0,10/23/2004,11:00:00,60.0,0.0
1.0,10/23/2004,12:00:00,0.0,59.0
1.0,10/23/2004,13:00:00,60.0,58.0
1.0,10/23/2004,14:00:00,60.0,57.0
1.0,10/23/2004,15:00:00,60.0,56.0
1.0,10/23/2004,16:00:00,60.0,55.0
1.0,10/23/2004,17:00:00,60.0,54.0
1.0,10/23/2004,18:00:00,60.0,53.0
1.0,10/23/2004,19:00:00,60.0,52.0
1.0,10/23/2004,20:00:00,60.0,51.0
1.0,10/23/2004,21:00:00,60.0,50.0
1.0,10/23/2004,22:00:00,60.0,49.0
1.0,10/23/2004,23:00:00,60.0,48.0
1.0,10/24/2004,0:00:00,60.0,47.0
1.0,10/24/2004,1:00:00,60.0,46.0
1.0,10/24/2004,2:00:00,60.0,45.0
1.0,10/24/2004,3:00:00,60.0,44.0
0.0,10/24/2004,4:00:00,60.0,43.0
1.0,10/24/2004,5:00:00,120.0,42.0
1.0,10/24/2004,6:00:00,60.0,41.0
1.0,10/24/2004,7:00:00,60.0,0.0
1.0,10/24/2004,8:00:00,0.0,59.0
1.0,10/24/2004,9:00:00,60.0,58.0
1.0,10/24/2004,10:00:00,60.0,57.0
1.0,10/24/2004,11:00:00,60.0,56.0
1.0,10/24/2004,12:00:00,60.0,55.0
1.0,10/24/2004,13:00:00,60.0,54.0
1.0,10/24/2004,14:00:00,60.0,53.0
1.0,10/24/2004,15:00:00,60.0,52.0
1.0,10/24/2004,16:00:00,60.0,51.0
1.0,10/24/2004,17:00:00,60.0,50.0
1.0,10/24/2004,18:00:00,60.0,49.0
1.0,10/24/2004,19:00:00,60.0,48.0
1.0,10/24/2004,20:00:00,60.0,47.0
1.0,10/24/2004,21:00:00,60.0,46.0
1.0,10/24/2004,22:00:00,60.0,45.0
1.0,10/24/2004,23:00:00,60.0,44.0
1.0,10/25/2004,0:00:00,60.0,43.0
1.0,10/25/2004,1:00:00,60.0,42.0
1.0,10/25/2004,2:00:00,60.0,41.0
1.0,10/25/2004,3:00:00,60.0,0.0
0.0,10/25/2004,4:00:00,0.0,59.0
1.0,10/25/2004,5:00:00,60.0,58.0
1.0,10/25/2004,6:00:00,60.0,57.0
1.0,10/25/2004,7:00:00,60.0,56.0
1.0,10/25/2004,8:00:00,60.0,55.0
1.0,10/25/2004,9:00:00,60.0,54.0
1.0,10/25/2004,10:00:00,60.0,53.0
1.0,10/25/2004,11:00:00,60.0,52.0
1.0,10/25/2004,12:00:00,60.0,51.0
1.0,10/25/2004,13:00:00,60.0,50.0
1.0,10/25/2004,14:00:00,60.0,49.0
1.0,10/25/2004,15:00:00,60.0,48.0
1.0,10/25/2004,16:00:00,60.0,47.0
1.0,10/25/2004,17:00:00,60.0,46.0
1.0,10/25/2004,18:00:00,60.0,45.0
1.0,10/25/2004,19:00:00,60.0,44.0
1.0,10/25/2004,20:00:00,60.0,43.0
1.0,10/25/2004,21:00:00,60.0,42.0
1.0,10/25/2004,22:00:00,60.0,41.0
1.0,10/25/2004,23:00:00,60.0,0.0
1.0,10/26/2004,0:00:00,0.0,59.0
1.0,10/26/2004,1:00:00,60.0,58.0
1.0,10/26/2004,2:00:00,60.0,57.0
1.0,10/26/2004,3:00:00,60.0,56.0
0.0,10/26/2004,4:00:00,60.0,55.0
1.0,10/26/2004,5:00:00,120.0,54.0
1.0,10/26/2004,6:00:00,60.0,53.0
1.0,10/26/2004,7:00:00,60.0,52.0
1.0,10/26/2004,8:00:00,60.0,51.0
1.0,10/26/2004,9:00:00,60.0,50.0
1.0,10/26/2004,10:00:00,60.0,49.0
1.0,10/26/2004,11:00:00,60.0,48.0
1.0,10/26/2004,12:00:00,60.0,47.0
1.0,10/26/2004,13:00:00,60.0,46.0
1.0,10/26/2004,14:00:00,60.0,45.0
1.0,10/26/2004,15:00:00,60.0,44.0
1.0,10/26/2004,16:00:00,60.0,43.0
1.0,10/26/2004,17:00:00,60.0,42.0
1.0,10/26/2004,18:00:00,60.0,41.0
1.0,10/26/2004,19:00:00,60.0,0.0
1.0,10/26/2004,20:00:00,0.0,59.0
1.0,10/26/2004,21:00:00,60.0,58.0
1.0,10/26/2004,22:00:00,60.0,57.0
1.0,10/26/2004,23:00:00,60.0,56.0
1.0,10/27/2004,0:00:00,60.0,55.0
1.0,10/27/2004,1:00:00,60.0,54.0
1.0,10/27/2004,2:00:00,60.0,53.0
1.0,10/27/2004,3:00:00,60.0,52.0
0.0,10/27/2004,4:00:00,60.0,51.0
1.0,10/27/2004,5:00:00,120.0,50.0
1.0,10/27/2004,6:00:00,60.0,49.0
1.0,10/27/2004,7:00:00,60.0,48.0
1.0,10/27/2004,8:00:00,60.0,47.0
1.0,10/27/2004,9:00:00,60.0,46.0
1.0,10/27/2004,10:00:00,60.0,45.0
1.0,10/27/2004,11:00:00,60.0,44.0
1.0,10/27/2004,12:00:00,60.0,43.0
1.0,10/27/2004,13:00:00,60.0,42.0
1.0,10/27/2004,14:00:00,60.0,41.0
1.0,10/27/2004,15:00:00,60.0,0.0
1.0,10/27/2004,16:00:00,0.0,60.0
1.0,10/27/2004,17:00:00,60.0,60.0
1.0,10/27/2004,18:00:00,60.0,60.0
1.0,10/27/2004,19:00:00,60.0,60.0
1.0,10/27/2004,20:00:00,60.0,60.0
1.0,10/27/2004,21:00:00,60.0,60.0
1.0,10/27/2004,22:00:00,60.0,60.0
1.0,10/27/2004,23:00:00,60.0,60.0
1.0,10/28/2004,0:00:00,60.0,60.0
1.0,10/28/2004,1:00:00,60.0,60.0
1.0,10/28/2004,2:00:00,60.0,60.0
1.0,10/28/2004,3:00:00,60.0,60.0
0.0,10/28/2004,4:00:00,60.0,60.0
1.0,10/28/2004,5:00:00,120.0,60.0
1.0,10/28/2004,6:00:00,60.0,60.0
1.0,10/28/2004,7:00:00,60.0,60.0
1.0,10/28/2004,8:00:00,60.0,60.0
1.0,10/28/2004,9:00:00,60.0,59.0
1.0,10/28/2004,10:00:00,60.0,58.0
1.0,10/28/2004,11:00:00,60.0,0.0
1.0,10/28/2004,12:00:00,0.0,59.0
1.0,10/28/2004,13:00:00,60.0,58.0
1.0,10/28/2004,14:00:00,60.0,57.0
1.0,10/28/2004,15:00:00,60.0,56.0
1.0,10/28/2004,16:00:00,60.0,60.0
1.0,10/28/2004,17:00:00,60.0,60.0
1.0,10/28/2004,18:00:00,60.0,60.0
1.0,10/28/2004,19:00:00,60.0,60.0
1.0,10/28/2004,20:00:00,60.0,60.0
1.0,10/28/2004,21:00:00,60.0,60.0
1.0,10/28/2004,22:00:00,60.0,60.0
1.0,10/28/2004,23:00:00,60.0,60.0
1.0,10/29/2004,0:00:00,60.0,60.0
1.0,10/29/2004,1:00:00,60.0,60.0
1.0,10/29/2004,2:00:00,60.0,60.0
1.0,10/29/2004,3:00:00,60.0,60.0
0.0,10/29/2004,4:00:00,60.0,60.0
1.0,10/29/2004,5:00:00,120.0,60.0
1.0,10/29/2004,6:00:00,60.0,60.0
1.0,10/29/2004,7:00:00,60.0,0.0
1.0,10/29/2004,8:00:00,0.0,59.0
1.0,10/29/2004,9:00:00,60.0,58.0
1.0,10/29/2004,10:00:00,60.0,57.0
1.0,10/29/2004,11:00:00,60.0,56.0
1.0,10/29/2004,12:00:00,60.0,55.0
1.0,10/29/2004,13:00:00,60.0,54.0
1.0,10/29/2004,14:00:00,60.0,53.0
1.0,10/29/2004,15:00:00,60.0,52.0
1.0,10/29/2004,16:00:00,60.0,51.0
1.0,10/29/2004,17:00:00,60.0,50.0
1.0,10/29/2004,18:00:00,60.0,49.0
1.0,10/29/2004,19:00:00,60.0,48.0
1.0,10/29/2004,20:00:00,60.0,47.0
1.0,10/29/2004,21:00:00,60.0,46.0
1.0,10/29/2004,22:00:00,60.0,45.0
1.0,10/29/2004,23:00:00,60.0,44.0
1.0,10/30/2004,0:00:00,60.0,43.0
1.0,10/30/2004,1:00:00,60.0,42.0
1.0,10/30/2004,2:00:00,60.0,41.0
1.0,10/30/2004,3:00:00,60.0,0.0
0.0,10/30/2004,4:00:00,0.0,59.0
1.0,10/30/2004,5:00:00,60.0,58.0
1.0,10/30/2004,6:00:00,60.0,57.0
1.0,10/30/2004,7:00:00,60.0,56.0
1.0,10/30/2004,8:00:00,60.0,55.0
1.0,10/30/2004,9:00:00,60.0,54.0
1.0,10/30/2004,10:00:00,60.0,53.0
1.0,10/30/2004,11:00:00,60.0,52.0
1.0,10/30/2004,12:00:00,60.0,51.0
1.0,10/30/2004,13:00:00,60.0,50.0
1.0,10/30/2004,14:00:00,60.0,49.0
1.0,10/30/2004,15:00:00,60.0,48.0
1.0,10/30/2004,16:00:00,60.0,47.0
1.0,10/30/2004,17:00:00,60.0,46.0
1.0,10/30/2004,18:00:00,60.0,45.0
1.0,10/30/2004,19:00:00,60.0,44.0
1.0,10/30/2004,20:00:00,60.0,43.0
1.0,10/30/2004,21:00:00,60.0,42.0
1.0,10/30/2004,22:00:00,60.0,41.0
1.0,10/30/2004,23:00:00,60.0,0.0
1.0,10/31/2004,0:00:00,0.0,59.0
1.0,10/31/2004,1:00:00,60.0,58.0
1.0,10/31/2004,2:00:00,60.0,57.0
1.0,10/31/2004,3:00:00,60.0,56.0
0.0,10/31/2004,4:00:00,60.0,55.0
1.0,10/31/2004,5:00:00,120.0,54.0
1.0,10/31/2004,6:00:00,60.0,53.0
1.0,10/31/2004,7:00:00,60.0,52.0
1.0,10/31/2004,8:00:00,60.0,51.0
1.0,10/31/2004,9:00:00,60.0,50.0
1.0,10/31/2004,10:00:00,60.0,49.0
1.0,10/31/2004,11:00:00,60.0,48.0
1.0,10/31/2004,12:00:00,60.0,47.0
1.0,10/31/2004,13:00:00,60.0,46.0
1.0,10/31/2004,14:00:00,60.0,45.0
1.0,10/31/2004,15:00:00,60.0,44.0
1.0,10/31/2004,16:00:00,60.0,43.0
1.0,10/31/2004,17:00:00,60.0,42.0
1.0,10/31/2004,18:00:00,60.0,41.0
1.0,10/31/2004,19:00:00,60.0,0.0
1.0,2/1/2005,0:00:00,0.0,59.0
1.0,2/1/2005,1:00:00,60.0,58.0
1.0,2/1/2005,2:00:00,60.0,57.0
1.0,2/1/2005,3:00:00,60.0,56.0
1.0,2/1/2005,4:00:00,60.0,55.0
1.0,2/1/2005,5:00:00,60.0,54.0
1.0,2/1/2005,6:00:00,60.0,53.0
1.0,2/1/2005,7:00:00,60.0,52.0
1.0,2/1/2005,8:00:00,60.0,51.0
1.0,2/1/2005,9:00:00,60.0,50.0
1.0,2/1/2005,10:00:00,60.0,49.0
1.0,2/1/2005,11:00:00,60.0,48.0
1.0,2/1/2005,12:00:00,60.0,47.0
1.0,2/1/2005,13:00:00,60.0,46.0
1.0,2/1/2005,14:00:00,60.0,45.0
1.0,2/1/2005,15:00:00,60.0,44.0
1.0,2/1/2005,16:00:00,60.0,43.0
1.0,2/1/2005,17:00:00,60.0,42.0
1.0,2/1/2005,18:00:00,60.0,41.0
1.0,2/1/2005,19:00:00,60.0,0.0
1.0,2/1/2005,20:00:00,0.0,59.0
1.0,2/1/2005,21:00:00,60.0,58.0
1.0,2/1/2005,22:00:00,60.0,57.0
1.0,2/1/2005,23:00:00,60.0,56.0
1.0,2/2/2005,0:00:00,60.0,55.0
1.0,2/2/2005,1:00:00,60.0,54.0
1.0,2/2/2005,2:00:00,60.0,53.0
1.0,2/2/2005,3:00:00,60.0,52.0
1.0,2/2/2005,4:00:00,60.0,51.0
1.0,2/2/2005,5:00:00,60.0,50.0
1.0,2/2/2005,6:00:00,60.0,49.0
1.0,2/2/2005,7:00:00,60.0,48.0
1.0,2/2/2005,8:00:00,60.0,47.0
1.0,2/2/2005,9:00:00,60.0,46.0
1.0,2/2/2005,10:00:00,60.0,45.0
1.0,2/2/2005,11:00:00,60.0,44.0
1.0,2/2/2005,12:00:00,60.0,43.0
1.0,2/2/2005,13:00:00,60.0,42.0
1.0,2/2/2005,14:00:00,60.0,41.0
1.0,2/2/2005,15:00:00,60.0,0.0
1.0,2/2/2005,16:00:00,0.0,60.0
1.0,2/2/2005,17:00:00,60.0,60.0
1.0,2/2/2005,18:00:00,60.0,59.0
1.0,2/2/2005,19:00:00,60.0,58.0
1.0,2/2/2005,20:00:00,60.0,57.0
1.0,2/2/2005,21:00:00,60.0,56.0
1.0,2/2/2005,22:00:00,60.0,55.0
1.0,2/2/2005,23:00:00,60.0,54.0
1.0,2/3/2005,0:00:00,60.0,53.0
1.0,2/3/2005,1:00:00,60.0,52.0
1.0,2/3/2005,2:00:00,60.0,51.0
1.0,2/3/2005,3:00:00,60.0,50.0
0.0,2/3/2005,4:00:00,60.0,49.0
1.0,2/3/2005,5:00:00,120.0,48.0
1.0,2/3/2005,6:00:00,60.0,47.0
1.0,2/3/2005,7:00:00,60.0,46.0
1.0,2/3/2005,8:00:00,60.0,45.0
1.0,2/3/2005,9:00:00,60.0,44.0
1.0,2/3/2005,10:00:00,60.0,43.0
1.0,2/3/2005,11:00:00,60.0,0.0
1.0,2/3/2005,12:00:00,0.0,60.0
1.0,2/3/2005,13:00:00,60.0,60.0
1.0,2/3/2005,14:00:00,60.0,60.0
1.0,2/3/2005,15:00:00,60.0,60.0
1.0,2/3/2005,16:00:00,60.0,60.0
1.0,2/3/2005,17:00:00,60.0,60.0
1.0,2/3/2005,18:00:00,60.0,60.0
1.0,2/3/2005,19:00:00,60.0,60.0
1.0,2/3/2005,20:00:00,60.0,60.0
1.0,2/3/2005,21:00:00,60.0,60.0
1.0,2/3/2005,22:00:00,60.0,60.0
1.0,2/3/2005,23:00:00,60.0,60.0
1.0,2/4/2005,0:00:00,60.0,60.0
1.0,2/4/2005,1:00:00,60.0,60.0
1.0,2/4/2005,2:00:00,60.0,60.0
1.0,2/4/2005,3:00:00,60.0,60.0
1.0,2/4/2005,4:00:00,60.0,60.0
1.0,2/4/2005,5:00:00,60.0,60.0
1.0,2/4/2005,6:00:00,60.0,60.0
1.0,2/4/2005,7:00:00,60.0,0.0
1.0,2/4/2005,8:00:00,0.0,60.0
1.0,2/4/2005,9:00:00,60.0,60.0
1.0,2/4/2005,10:00:00,60.0,60.0
1.0,2/4/2005,11:00:00,60.0,60.0
1.0,2/4/2005,12:00:00,60.0,60.0
1.0,2/4/2005,13:00:00,60.0,60.0
1.0,2/4/2005,14:00:00,60.0,60.0
1.0,2/4/2005,15:00:00,60.0,60.0
1.0,2/4/2005,16:00:00,60.0,60.0
1.0,2/4/2005,17:00:00,60.0,60.0
1.0,2/4/2005,18:00:00,60.0,60.0
1.0,2/4/2005,19:00:00,60.0,60.0
1.0,2/4/2005,20:00:00,60.0,60.0
1.0,2/4/2005,21:00:00,60.0,60.0
1.0,2/4/2005,22:00:00,60.0,60.0
1.0,2/4/2005,23:00:00,60.0,60.0
1.0,2/5/2005,0:00:00,60.0,60.0
1.0,2/5/2005,1:00:00,60.0,60.0
1.0,2/5/2005,2:00:00,60.0,60.0
1.0,2/5/2005,3:00:00,60.0,0.0
1.0,2/5/2005,4:00:00,0.0,60.0
1.0,2/5/2005,5:00:00,60.0,60.0
1.0,2/5/2005,6:00:00,60.0,60.0
1.0,2/5/2005,7:00:00,60.0,60.0
1.0,2/5/2005,8:00:00,60.0,60.0
1.0,2/5/2005,9:00:00,60.0,60.0
1.0,2/5/2005,10:00:00,60.0,60.0
1.0,2/5/2005,11:00:00,60.0,60.0
1.0,2/5/2005,12:00:00,60.0,60.0
1.0,2/5/2005,13:00:00,60.0,60.0
1.0,2/5/2005,14:00:00,60.0,60.0
1.0,2/5/2005,15:00:00,60.0,60.0
1.0,2/5/2005,16:00:00,60.0,60.0
1.0,2/5/2005,17:00:00,60.0,60.0
1.0,2/5/2005,18:00:00,60.0,60.0
1.0,2/5/2005,19:00:00,60.0,60.0
1.0,2/5/2005,20:00:00,60.0,60.0
1.0,2/5/2005,21:00:00,60.0,60.0
1.0,2/5/2005,22:00:00,60.0,60.0
1.0,2/5/2005,23:00:00,60.0,0.0
1.0,2/6/2005,0:00:00,0.0,60.0
1.0,2/6/2005,1:00:00,60.0,60.0
1.0,2/6/2005,2:00:00,60.0,60.0
1.0,2/6/2005,3:00:00,60.0,60.0
0.0,2/6/2005,4:00:00,60.0,60.0
1.0,2/6/2005,5:00:00,120.0,60.0
1.0,2/6/2005,6:00:00,60.0,60.0
1.0,2/6/2005,7:00:00,60.0,60.0
1.0,2/6/2005,8:00:00,60.0,60.0
1.0,2/6/2005,9:00:00,60.0,60.0
1.0,2/6/2005,10:00:00,60.0,60.0
1.0,2/6/2005,11:00:00,60.0,60.0
1.0,2/6/2005,12:00:00,60.0,60.0
1.0,2/6/2005,13:00:00,60.0,60.0
1.0,2/6/2005,14:00:00,60.0,60.0
1.0,2/6/2005,15:00:00,60.0,60.0
1.0,2/6/2005,16:00:00,60.0,60.0
1.0,2/6/2005,17:00:00,60.0,60.0
1.0,2/6/2005,18:00:00,60.0,60.0
1.0,2/6/2005,19:00:00,60.0,0.0
1.0,2/6/2005,20:00:00,0.0,60.0
1.0,2/6/2005,21:00:00,60.0,60.0
1.0,2/6/2005,22:00:00,60.0,60.0
1.0,2/6/2005,23:00:00,60.0,60.0
1.0,2/7/2005,0:00:00,60.0,60.0
1.0,2/7/2005,1:00:00,60.0,60.0
1.0,2/7/2005,2:00:00,60.0,60.0
1.0,2/7/2005,3:00:00,60.0,60.0
1.0,2/7/2005,4:00:00,60.0,60.0
1.0,2/7/2005,5:00:00,60.0,60.0
1.0,2/7/2005,6:00:00,60.0,60.0
1.0,2/7/2005,7:00:00,60.0,59.0
1.0,2/7/2005,8:00:00,60.0,58.0
1.0,2/7/2005,9:00:00,60.0,60.0
1.0,2/7/2005,10:00:00,60.0,60.0
1.0,2/7/2005,11:00:00,60.0,60.0
1.0,2/7/2005,12:00:00,60.0,60.0
1.0,2/7/2005,13:00:00,60.0,60.0
1.0,2/7/2005,14:00:00,60.0,60.0
1.0,2/7/2005,15:00:00,60.0,0.0
1.0,2/7/2005,16:00:00,0.0,59.0
1.0,2/7/2005,17:00:00,60.0,58.0
1.0,2/7/2005,18:00:00,60.0,57.0
1.0,2/7/2005,19:00:00,60.0,56.0
1.0,2/7/2005,20:00:00,60.0,55.0
1.0,2/7/2005,21:00:00,60.0,54.0
1.0,2/7/2005,22:00:00,60.0,53.0
1.0,2/7/2005,23:00:00,60.0,52.0
1.0,2/8/2005,0:00:00,60.0,51.0
1.0,2/8/2005,1:00:00,60.0,50.0
1.0,2/8/2005,2:00:00,60.0,49.0
1.0,2/8/2005,3:00:00,60.0,48.0
1.0,2/8/2005,4:00:00,60.0,47.0
1.0,2/8/2005,5:00:00,60.0,46.0
1.0,2/8/2005,6:00:00,60.0,45.0
1.0,2/8/2005,7:00:00,60.0,44.0
1.0,2/8/2005,8:00:00,60.0,43.0
1.0,2/8/2005,9:00:00,60.0,60.0
1.0,2/8/2005,10:00:00,60.0,60.0
1.0,2/8/2005,11:00:00,60.0,0.0
1.0,2/8/2005,12:00:00,0.0,59.0
1.0,2/8/2005,13:00:00,60.0,58.0
1.0,2/8/2005,14:00:00,60.0,57.0
1.0,2/8/2005,15:00:00,60.0,56.0
1.0,2/8/2005,16:00:00,60.0,55.0
1.0,2/8/2005,17:00:00,60.0,54.0
1.0,2/8/2005,18:00:00,60.0,53.0
1.0,2/8/2005,19:00:00,60.0,52.0
1.0,2/8/2005,20:00:00,60.0,51.0
1.0,2/8/2005,21:00:00,60.0,50.0
1.0,2/8/2005,22:00:00,60.0,49.0
1.0,2/8/2005,23:00:00,60.0,48.0
1.0,2/9/2005,0:00:00,60.0,47.0
